Channel:C2
Time Base:10ns
Amplitude:50mV
Sample Rate:80.00GSa/s
Record Length:3125
Horizontal Scale:0.01:11
Horizontal Position:0:5000
Vertical Scale:50:6
Vertical Position:-1.9047607421875001:-38.09521484375
Sample Interval:1.25E-11
Probe Ratio:1:1
X-axis(μs), Y-axis(mV)
-3.027651E-002,9.7047607421875
-3.026776E-002,-43.1952392578125
-3.025901E-002,-66.6952392578125
-3.025026E-002,-91.5952392578125
-3.024151E-002,-55.5952392578125
-3.023276E-002,-13.3952392578125
-3.022401E-002,30.204760742187496
-3.021526E-002,76.4047607421875
-3.020651E-002,68.3047607421875
-3.019776E-002,56.9047607421875
-3.018901E-002,8.704760742187501
-3.018026E-002,-42.0952392578125
-3.017151E-002,-65.1952392578125
-3.016276E-002,-92.3952392578125
-3.015401E-002,-56.295239257812504
-3.014526E-002,-17.7952392578125
-3.013651E-002,29.1047607421875
-3.012776E-002,75.10476074218751
-3.011901E-002,67.2047607421875
-3.011026E-002,62.304760742187504
-3.010151E-002,11.3047607421875
-3.009275E-002,-40.9952392578125
-3.008400E-002,-65.9952392578125
-3.007525E-002,-90.7952392578125
-3.006650E-002,-56.9952392578125
-3.005775E-002,-19.4952392578125
-3.004900E-002,29.504760742187504
-3.004025E-002,75.9047607421875
-3.003150E-002,67.1047607421875
-3.002275E-002,62.1047607421875
-3.001400E-002,10.804760742187499
-3.000525E-002,-40.695239257812496
-2.999650E-002,-64.39523925781249
-2.998775E-002,-92.0952392578125
-2.997900E-002,-55.8952392578125
-2.997025E-002,-16.3952392578125
-2.996150E-002,30.804760742187497
-2.995275E-002,77.90476074218749
-2.994400E-002,70.2047607421875
-2.993525E-002,57.8047607421875
-2.992650E-002,10.404760742187499
-2.991775E-002,-41.3952392578125
-2.990900E-002,-66.3952392578125
-2.990025E-002,-88.5952392578125
-2.989149E-002,-53.6952392578125
-2.988274E-002,-15.095239257812501
-2.987399E-002,28.704760742187503
-2.986524E-002,77.0047607421875
-2.985649E-002,68.3047607421875
-2.984774E-002,56.5047607421875
-2.983899E-002,11.2047607421875
-2.983024E-002,-40.5952392578125
-2.982149E-002,-65.5952392578125
-2.981274E-002,-90.3952392578125
-2.980399E-002,-54.5952392578125
-2.979524E-002,-16.095239257812498
-2.978649E-002,29.1047607421875
-2.977774E-002,79.90476074218749
-2.976899E-002,70.6047607421875
-2.976024E-002,58.0047607421875
-2.975149E-002,10.204760742187501
-2.974274E-002,-42.8952392578125
-2.973399E-002,-65.5952392578125
-2.972524E-002,-92.8952392578125
-2.971649E-002,-54.4952392578125
-2.970774E-002,-14.695239257812501
-2.969898E-002,28.8047607421875
-2.969023E-002,77.20476074218749
-2.968148E-002,71.1047607421875
-2.967273E-002,59.7047607421875
-2.966398E-002,10.9047607421875
-2.965523E-002,-44.395239257812506
-2.964648E-002,-66.6952392578125
-2.963773E-002,-90.2952392578125
-2.962898E-002,-54.1952392578125
-2.962023E-002,-14.695239257812501
-2.961148E-002,30.4047607421875
-2.960273E-002,75.5047607421875
-2.959398E-002,70.5047607421875
-2.958523E-002,62.804760742187504
-2.957648E-002,12.7047607421875
-2.956773E-002,-44.1952392578125
-2.955898E-002,-66.2952392578125
-2.955023E-002,-93.6952392578125
-2.954148E-002,-55.9952392578125
-2.953273E-002,-15.895239257812499
-2.952398E-002,30.504760742187496
-2.951523E-002,77.90476074218749
-2.950648E-002,67.5047607421875
-2.949772E-002,57.8047607421875
-2.948897E-002,13.2047607421875
-2.948022E-002,-45.3952392578125
-2.947147E-002,-67.2952392578125
-2.946272E-002,-91.4952392578125
-2.945397E-002,-54.5952392578125
-2.944522E-002,-14.7952392578125
-2.943647E-002,28.0047607421875
-2.942772E-002,74.5047607421875
-2.941897E-002,70.5047607421875
-2.941022E-002,60.5047607421875
-2.940147E-002,11.3047607421875
-2.939272E-002,-43.0952392578125
-2.938397E-002,-65.4952392578125
-2.937522E-002,-91.2952392578125
-2.936647E-002,-54.2952392578125
-2.935772E-002,-15.595239257812498
-2.934897E-002,32.4047607421875
-2.934022E-002,78.8047607421875
-2.933147E-002,70.8047607421875
-2.932272E-002,58.7047607421875
-2.931397E-002,10.204760742187501
-2.930522E-002,-40.3952392578125
-2.929646E-002,-65.9952392578125
-2.928771E-002,-91.0952392578125
-2.927896E-002,-53.2952392578125
-2.927021E-002,-18.2952392578125
-2.926146E-002,26.7047607421875
-2.925271E-002,76.7047607421875
-2.924396E-002,68.5047607421875
-2.923521E-002,59.304760742187504
-2.922646E-002,9.304760742187499
-2.921771E-002,-41.9952392578125
-2.920896E-002,-63.2952392578125
-2.920021E-002,-91.3952392578125
-2.919146E-002,-55.4952392578125
-2.918271E-002,-17.7952392578125
-2.917396E-002,28.904760742187502
-2.916521E-002,77.20476074218749
-2.915646E-002,68.8047607421875
-2.914771E-002,58.2047607421875
-2.913896E-002,12.304760742187499
-2.913021E-002,-42.8952392578125
-2.912146E-002,-66.3952392578125
-2.911271E-002,-90.8952392578125
-2.910396E-002,-55.1952392578125
-2.909520E-002,-20.4952392578125
-2.908645E-002,29.004760742187504
-2.907770E-002,76.5047607421875
-2.906895E-002,69.5047607421875
-2.906020E-002,57.9047607421875
-2.905145E-002,12.804760742187499
-2.904270E-002,-40.9952392578125
-2.903395E-002,-66.6952392578125
-2.902520E-002,-94.1952392578125
-2.901645E-002,-54.4952392578125
-2.900770E-002,-15.395239257812502
-2.899895E-002,30.304760742187497
-2.899020E-002,75.0047607421875
-2.898145E-002,67.40476074218749
-2.897270E-002,60.5047607421875
-2.896395E-002,12.2047607421875
-2.895520E-002,-42.4952392578125
-2.894645E-002,-66.4952392578125
-2.893770E-002,-89.39523925781249
-2.892895E-002,-55.1952392578125
-2.892020E-002,-16.6952392578125
-2.891145E-002,29.204760742187503
-2.890270E-002,76.60476074218751
-2.889394E-002,69.0047607421875
-2.888519E-002,61.7047607421875
-2.887644E-002,11.704760742187501
-2.886769E-002,-43.6952392578125
-2.885894E-002,-67.7952392578125
-2.885019E-002,-92.2952392578125
-2.884144E-002,-54.0952392578125
-2.883269E-002,-15.9952392578125
-2.882394E-002,30.9047607421875
-2.881519E-002,74.3047607421875
-2.880644E-002,68.40476074218749
-2.879769E-002,61.0047607421875
-2.878894E-002,11.704760742187501
-2.878019E-002,-41.4952392578125
-2.877144E-002,-65.2952392578125
-2.876269E-002,-93.6952392578125
-2.875394E-002,-56.3952392578125
-2.874519E-002,-17.5952392578125
-2.873644E-002,31.7047607421875
-2.872769E-002,77.20476074218749
-2.871894E-002,68.8047607421875
-2.871019E-002,59.9047607421875
-2.870144E-002,11.1047607421875
-2.869268E-002,-42.4952392578125
-2.868393E-002,-66.0952392578125
-2.867518E-002,-89.89523925781249
-2.866643E-002,-54.0952392578125
-2.865768E-002,-17.6952392578125
-2.864893E-002,30.104760742187498
-2.864018E-002,76.2047607421875
-2.863143E-002,69.5047607421875
-2.862268E-002,61.2047607421875
-2.861393E-002,10.3047607421875
-2.860518E-002,-43.3952392578125
-2.859643E-002,-66.8952392578125
-2.858768E-002,-90.6952392578125
-2.857893E-002,-54.8952392578125
-2.857018E-002,-15.495239257812498
-2.856143E-002,29.504760742187504
-2.855268E-002,76.8047607421875
-2.854393E-002,69.9047607421875
-2.853518E-002,59.0047607421875
-2.852643E-002,9.4047607421875
-2.851768E-002,-40.4952392578125
-2.850893E-002,-66.1952392578125
-2.850018E-002,-91.0952392578125
-2.849142E-002,-57.6952392578125
-2.848267E-002,-18.2952392578125
-2.847392E-002,30.604760742187498
-2.846517E-002,78.6047607421875
-2.845642E-002,67.2047607421875
-2.844767E-002,59.1047607421875
-2.843892E-002,12.0047607421875
-2.843017E-002,-40.8952392578125
-2.842142E-002,-64.89523925781249
-2.841267E-002,-91.8952392578125
-2.840392E-002,-55.795239257812504
-2.839517E-002,-16.6952392578125
-2.838642E-002,29.204760742187503
-2.837767E-002,74.2047607421875
-2.836892E-002,68.7047607421875
-2.836017E-002,61.804760742187504
-2.835142E-002,11.4047607421875
-2.834267E-002,-41.6952392578125
-2.833392E-002,-67.4952392578125
-2.832517E-002,-92.7952392578125
-2.831642E-002,-54.1952392578125
-2.830767E-002,-14.995239257812502
-2.829891E-002,30.304760742187497
-2.829016E-002,77.8047607421875
-2.828141E-002,70.6047607421875
-2.827266E-002,59.4047607421875
-2.826391E-002,11.1047607421875
-2.825516E-002,-41.5952392578125
-2.824641E-002,-66.1952392578125
-2.823766E-002,-92.0952392578125
-2.822891E-002,-55.3952392578125
-2.822016E-002,-16.8952392578125
-2.821141E-002,31.104760742187498
-2.820266E-002,76.10476074218751
-2.819391E-002,69.5047607421875
-2.818516E-002,60.904760742187506
-2.817641E-002,10.9047607421875
-2.816766E-002,-41.3952392578125
-2.815891E-002,-65.9952392578125
-2.815016E-002,-92.6952392578125
-2.814141E-002,-54.6952392578125
-2.813266E-002,-15.095239257812501
-2.812391E-002,30.004760742187496
-2.811516E-002,78.6047607421875
-2.810641E-002,69.9047607421875
-2.809765E-002,58.9047607421875
-2.808890E-002,10.1047607421875
-2.808015E-002,-43.795239257812504
-2.807140E-002,-65.9952392578125
-2.806265E-002,-92.1952392578125
-2.805390E-002,-53.9952392578125
-2.804515E-002,-18.4952392578125
-2.803640E-002,27.904760742187502
-2.802765E-002,76.8047607421875
-2.801890E-002,71.5047607421875
-2.801015E-002,58.5047607421875
-2.800140E-002,8.904760742187499
-2.799265E-002,-43.795239257812504
-2.798390E-002,-65.9952392578125
-2.797515E-002,-89.9952392578125
-2.796640E-002,-56.6952392578125
-2.795765E-002,-18.4952392578125
-2.794890E-002,28.704760742187503
-2.794015E-002,75.10476074218751
-2.793140E-002,67.40476074218749
-2.792265E-002,56.704760742187496
-2.791390E-002,10.6047607421875
-2.790515E-002,-40.9952392578125
-2.789639E-002,-66.1952392578125
-2.788764E-002,-94.1952392578125
-2.787889E-002,-54.9952392578125
-2.787014E-002,-17.1952392578125
-2.786139E-002,28.5047607421875
-2.785264E-002,75.80476074218751
-2.784389E-002,69.2047607421875
-2.783514E-002,58.8047607421875
-2.782639E-002,8.704760742187501
-2.781764E-002,-42.5952392578125
-2.780889E-002,-63.9952392578125
-2.780014E-002,-93.2952392578125
-2.779139E-002,-51.8952392578125
-2.778264E-002,-16.1952392578125
-2.777389E-002,28.704760742187503
-2.776514E-002,79.2047607421875
-2.775639E-002,69.3047607421875
-2.774764E-002,61.404760742187506
-2.773889E-002,10.9047607421875
-2.773014E-002,-43.6952392578125
-2.772139E-002,-65.6952392578125
-2.771264E-002,-89.39523925781249
-2.770389E-002,-56.1952392578125
-2.769513E-002,-17.2952392578125
-2.768638E-002,32.8047607421875
-2.767763E-002,78.5047607421875
-2.766888E-002,69.0047607421875
-2.766013E-002,58.9047607421875
-2.765138E-002,10.0047607421875
-2.764263E-002,-43.1952392578125
-2.763388E-002,-65.7952392578125
-2.762513E-002,-91.8952392578125
-2.761638E-002,-55.0952392578125
-2.760763E-002,-14.7952392578125
-2.759888E-002,30.304760742187497
-2.759013E-002,73.7047607421875
-2.758138E-002,68.7047607421875
-2.757263E-002,60.304760742187504
-2.756388E-002,9.2047607421875
-2.755513E-002,-41.3952392578125
-2.754638E-002,-65.8952392578125
-2.753763E-002,-93.6952392578125
-2.752888E-002,-55.4952392578125
-2.752013E-002,-17.3952392578125
-2.751138E-002,29.504760742187504
-2.750263E-002,78.1047607421875
-2.749387E-002,70.0047607421875
-2.748512E-002,60.0047607421875
-2.747637E-002,10.5047607421875
-2.746762E-002,-41.0952392578125
-2.745887E-002,-64.89523925781249
-2.745012E-002,-93.2952392578125
-2.744137E-002,-55.6952392578125
-2.743262E-002,-17.2952392578125
-2.742387E-002,30.804760742187497
-2.741512E-002,75.0047607421875
-2.740637E-002,68.2047607421875
-2.739762E-002,60.304760742187504
-2.738887E-002,10.5047607421875
-2.738012E-002,-44.5952392578125
-2.737137E-002,-65.9952392578125
-2.736262E-002,-90.3952392578125
-2.735387E-002,-57.395239257812506
-2.734512E-002,-16.2952392578125
-2.733637E-002,28.204760742187503
-2.732762E-002,75.4047607421875
-2.731887E-002,68.1047607421875
-2.731012E-002,57.4047607421875
-2.730137E-002,8.804760742187499
-2.729261E-002,-44.0952392578125
-2.728386E-002,-66.0952392578125
-2.727511E-002,-90.6952392578125
-2.726636E-002,-55.1952392578125
-2.725761E-002,-18.0952392578125
-2.724886E-002,29.9047607421875
-2.724011E-002,77.8047607421875
-2.723136E-002,69.4047607421875
-2.722261E-002,56.8047607421875
-2.721386E-002,10.1047607421875
-2.720511E-002,-37.6952392578125
-2.719636E-002,-67.4952392578125
-2.718761E-002,-91.3952392578125
-2.717886E-002,-56.6952392578125
-2.717011E-002,-18.0952392578125
-2.716136E-002,28.5047607421875
-2.715261E-002,73.0047607421875
-2.714386E-002,67.1047607421875
-2.713511E-002,57.6047607421875
-2.712636E-002,11.0047607421875
-2.711761E-002,-46.2952392578125
-2.710886E-002,-66.5952392578125
-2.710011E-002,-93.3952392578125
-2.709135E-002,-56.6952392578125
-2.708260E-002,-15.095239257812501
-2.707385E-002,27.904760742187502
-2.706510E-002,77.20476074218749
-2.705635E-002,69.8047607421875
-2.704760E-002,57.9047607421875
-2.703885E-002,10.0047607421875
-2.703010E-002,-42.7952392578125
-2.702135E-002,-64.2952392578125
-2.701260E-002,-91.5952392578125
-2.700385E-002,-54.0952392578125
-2.699510E-002,-18.195239257812503
-2.698635E-002,29.704760742187503
-2.697760E-002,77.40476074218749
-2.696885E-002,68.1047607421875
-2.696010E-002,60.0047607421875
-2.695135E-002,10.7047607421875
-2.694260E-002,-43.3952392578125
-2.693385E-002,-66.2952392578125
-2.692510E-002,-90.5952392578125
-2.691635E-002,-54.7952392578125
-2.690760E-002,-17.0952392578125
-2.689884E-002,29.504760742187504
-2.689009E-002,76.5047607421875
-2.688134E-002,67.5047607421875
-2.687259E-002,62.1047607421875
-2.686384E-002,8.804760742187499
-2.685509E-002,-41.0952392578125
-2.684634E-002,-64.0952392578125
-2.683759E-002,-91.8952392578125
-2.682884E-002,-53.5952392578125
-2.682009E-002,-15.495239257812498
-2.681134E-002,28.5047607421875
-2.680259E-002,76.90476074218749
-2.679384E-002,71.1047607421875
-2.678509E-002,61.804760742187504
-2.677634E-002,9.0047607421875
-2.676759E-002,-45.0952392578125
-2.675884E-002,-66.3952392578125
-2.675009E-002,-90.6952392578125
-2.674134E-002,-53.3952392578125
-2.673259E-002,-17.0952392578125
-2.672384E-002,29.704760742187503
-2.671509E-002,77.5047607421875
-2.670634E-002,69.9047607421875
-2.669758E-002,59.6047607421875
-2.668883E-002,10.0047607421875
-2.668008E-002,-40.7952392578125
-2.667133E-002,-65.9952392578125
-2.666258E-002,-90.3952392578125
-2.665383E-002,-55.1952392578125
-2.664508E-002,-17.2952392578125
-2.663633E-002,30.504760742187496
-2.662758E-002,79.40476074218749
-2.661883E-002,67.90476074218749
-2.661008E-002,62.304760742187504
-2.660133E-002,11.3047607421875
-2.659258E-002,-44.6952392578125
-2.658383E-002,-65.9952392578125
-2.657508E-002,-92.9952392578125
-2.656633E-002,-56.6952392578125
-2.655758E-002,-17.3952392578125
-2.654883E-002,27.0047607421875
-2.654008E-002,79.1047607421875
-2.653133E-002,70.2047607421875
-2.652258E-002,56.0047607421875
-2.651383E-002,10.0047607421875
-2.650508E-002,-41.7952392578125
-2.649632E-002,-64.89523925781249
-2.648757E-002,-91.7952392578125
-2.647882E-002,-56.9952392578125
-2.647007E-002,-16.8952392578125
-2.646132E-002,29.3047607421875
-2.645257E-002,76.2047607421875
-2.644382E-002,68.0047607421875
-2.643507E-002,60.804760742187504
-2.642632E-002,9.0047607421875
-2.641757E-002,-45.595239257812494
-2.640882E-002,-64.1952392578125
-2.640007E-002,-90.5952392578125
-2.639132E-002,-53.0952392578125
-2.638257E-002,-15.2952392578125
-2.637382E-002,30.104760742187498
-2.636507E-002,75.7047607421875
-2.635632E-002,68.6047607421875
-2.634757E-002,62.304760742187504
-2.633882E-002,10.5047607421875
-2.633007E-002,-42.5952392578125
-2.632132E-002,-67.0952392578125
-2.631257E-002,-93.9952392578125
-2.630382E-002,-53.8952392578125
-2.629506E-002,-15.495239257812498
-2.628631E-002,29.6047607421875
-2.627756E-002,75.0047607421875
-2.626881E-002,69.3047607421875
-2.626006E-002,60.304760742187504
-2.625131E-002,12.304760742187499
-2.624256E-002,-44.5952392578125
-2.623381E-002,-67.7952392578125
-2.622506E-002,-90.3952392578125
-2.621631E-002,-57.895239257812506
-2.620756E-002,-18.2952392578125
-2.619881E-002,28.8047607421875
-2.619006E-002,77.1047607421875
-2.618131E-002,69.8047607421875
-2.617256E-002,58.8047607421875
-2.616381E-002,10.204760742187501
-2.615506E-002,-39.2952392578125
-2.614631E-002,-65.7952392578125
-2.613756E-002,-92.7952392578125
-2.612881E-002,-53.7952392578125
-2.612006E-002,-15.495239257812498
-2.611131E-002,29.704760742187503
-2.610256E-002,73.60476074218751
-2.609380E-002,69.1047607421875
-2.608505E-002,57.9047607421875
-2.607630E-002,11.1047607421875
-2.606755E-002,-42.0952392578125
-2.605880E-002,-66.3952392578125
-2.605005E-002,-90.5952392578125
-2.604130E-002,-55.8952392578125
-2.603255E-002,-13.7952392578125
-2.602380E-002,30.4047607421875
-2.601505E-002,79.1047607421875
-2.600630E-002,68.8047607421875
-2.599755E-002,56.8047607421875
-2.598880E-002,10.1047607421875
-2.598005E-002,-42.5952392578125
-2.597130E-002,-66.3952392578125
-2.596255E-002,-91.2952392578125
-2.595380E-002,-53.8952392578125
-2.594505E-002,-18.8952392578125
-2.593630E-002,28.1047607421875
-2.592755E-002,75.2047607421875
-2.591880E-002,67.8047607421875
-2.591005E-002,61.804760742187504
-2.590130E-002,10.7047607421875
-2.589254E-002,-43.5952392578125
-2.588379E-002,-65.1952392578125
-2.587504E-002,-90.7952392578125
-2.586629E-002,-54.7952392578125
-2.585754E-002,-14.995239257812502
-2.584879E-002,28.1047607421875
-2.584004E-002,73.7047607421875
-2.583129E-002,67.7047607421875
-2.582254E-002,60.804760742187504
-2.581379E-002,11.5047607421875
-2.580504E-002,-44.295239257812504
-2.579629E-002,-67.1952392578125
-2.578754E-002,-91.5952392578125
-2.577879E-002,-53.4952392578125
-2.577004E-002,-15.095239257812501
-2.576129E-002,29.404760742187502
-2.575254E-002,77.8047607421875
-2.574379E-002,66.1047607421875
-2.573504E-002,58.3047607421875
-2.572629E-002,10.7047607421875
-2.571754E-002,-40.3952392578125
-2.570879E-002,-63.595239257812494
-2.570004E-002,-92.3952392578125
-2.569128E-002,-54.2952392578125
-2.568253E-002,-18.595239257812498
-2.567378E-002,28.6047607421875
-2.566503E-002,79.40476074218749
-2.565628E-002,66.2047607421875
-2.564753E-002,61.304760742187504
-2.563878E-002,11.5047607421875
-2.563003E-002,-43.0952392578125
-2.562128E-002,-67.0952392578125
-2.561253E-002,-91.3952392578125
-2.560378E-002,-54.4952392578125
-2.559503E-002,-19.095239257812498
-2.558628E-002,28.404760742187502
-2.557753E-002,77.1047607421875
-2.556878E-002,69.6047607421875
-2.556003E-002,60.2047607421875
-2.555128E-002,11.3047607421875
-2.554253E-002,-39.7952392578125
-2.553378E-002,-65.4952392578125
-2.552503E-002,-93.2952392578125
-2.551628E-002,-55.0952392578125
-2.550753E-002,-18.195239257812503
-2.549877E-002,29.9047607421875
-2.549002E-002,75.10476074218751
-2.548127E-002,67.6047607421875
-2.547252E-002,61.804760742187504
-2.546377E-002,11.5047607421875
-2.545502E-002,-41.9952392578125
-2.544627E-002,-64.7952392578125
-2.543752E-002,-91.6952392578125
-2.542877E-002,-56.5952392578125
-2.542002E-002,-19.095239257812498
-2.541127E-002,29.804760742187504
-2.540252E-002,76.30476074218751
-2.539377E-002,69.3047607421875
-2.538502E-002,61.804760742187504
-2.537627E-002,10.9047607421875
-2.536752E-002,-45.195239257812496
-2.535877E-002,-67.4952392578125
-2.535002E-002,-91.2952392578125
-2.534127E-002,-57.395239257812506
-2.533252E-002,-14.195239257812501
-2.532377E-002,31.104760742187498
-2.531502E-002,78.20476074218749
-2.530627E-002,70.9047607421875
-2.529751E-002,60.404760742187506
-2.528876E-002,10.3047607421875
-2.528001E-002,-40.7952392578125
-2.527126E-002,-65.2952392578125
-2.526251E-002,-92.9952392578125
-2.525376E-002,-52.7952392578125
-2.524501E-002,-18.0952392578125
-2.523626E-002,29.704760742187503
-2.522751E-002,78.90476074218749
-2.521876E-002,68.6047607421875
-2.521001E-002,60.2047607421875
-2.520126E-002,12.7047607421875
-2.519251E-002,-43.795239257812504
-2.518376E-002,-67.2952392578125
-2.517501E-002,-92.3952392578125
-2.516626E-002,-53.5952392578125
-2.515751E-002,-18.0952392578125
-2.514876E-002,29.3047607421875
-2.514001E-002,76.8047607421875
-2.513126E-002,68.6047607421875
-2.512251E-002,58.7047607421875
-2.511376E-002,10.6047607421875
-2.510501E-002,-41.2952392578125
-2.509625E-002,-64.4952392578125
-2.508750E-002,-87.9952392578125
-2.507875E-002,-57.295239257812504
-2.507000E-002,-19.095239257812498
-2.506125E-002,29.204760742187503
-2.505250E-002,78.6047607421875
-2.504375E-002,71.4047607421875
-2.503500E-002,57.6047607421875
-2.502625E-002,10.5047607421875
-2.501750E-002,-42.1952392578125
-2.500875E-002,-64.7952392578125
-2.500000E-002,-93.2952392578125
-2.499125E-002,-55.4952392578125
-2.498250E-002,-11.8952392578125
-2.497375E-002,30.4047607421875
-2.496500E-002,74.5047607421875
-2.495625E-002,68.6047607421875
-2.494750E-002,61.2047607421875
-2.493875E-002,11.6047607421875
-2.493000E-002,-41.4952392578125
-2.492125E-002,-65.1952392578125
-2.491250E-002,-89.5952392578125
-2.490375E-002,-54.7952392578125
-2.489499E-002,-17.4952392578125
-2.488624E-002,30.504760742187496
-2.487749E-002,75.2047607421875
-2.486874E-002,66.2047607421875
-2.485999E-002,59.0047607421875
-2.485124E-002,12.504760742187502
-2.484249E-002,-43.9952392578125
-2.483374E-002,-66.7952392578125
-2.482499E-002,-92.4952392578125
-2.481624E-002,-56.795239257812504
-2.480749E-002,-16.3952392578125
-2.479874E-002,29.1047607421875
-2.478999E-002,80.5047607421875
-2.478124E-002,69.3047607421875
-2.477249E-002,56.6047607421875
-2.476374E-002,12.904760742187499
-2.475499E-002,-42.2952392578125
-2.474624E-002,-63.9952392578125
-2.473749E-002,-90.8952392578125
-2.472874E-002,-57.5952392578125
-2.471999E-002,-16.095239257812498
-2.471124E-002,29.704760742187503
-2.470249E-002,78.90476074218749
-2.469373E-002,68.8047607421875
-2.468498E-002,59.2047607421875
-2.467623E-002,12.1047607421875
-2.466748E-002,-42.7952392578125
-2.465873E-002,-67.5952392578125
-2.464998E-002,-91.3952392578125
-2.464123E-002,-53.7952392578125
-2.463248E-002,-15.395239257812502
-2.462373E-002,30.204760742187496
-2.461498E-002,76.60476074218751
-2.460623E-002,69.5047607421875
-2.459748E-002,60.7047607421875
-2.458873E-002,8.5047607421875
-2.457998E-002,-41.8952392578125
-2.457123E-002,-65.8952392578125
-2.456248E-002,-92.6952392578125
-2.455373E-002,-54.6952392578125
-2.454498E-002,-16.9952392578125
-2.453623E-002,29.504760742187504
-2.452748E-002,75.7047607421875
-2.451873E-002,67.6047607421875
-2.450998E-002,58.9047607421875
-2.450123E-002,8.5047607421875
-2.449247E-002,-43.5952392578125
-2.448372E-002,-67.8952392578125
-2.447497E-002,-90.3952392578125
-2.446622E-002,-53.8952392578125
-2.445747E-002,-16.2952392578125
-2.444872E-002,31.104760742187498
-2.443997E-002,78.6047607421875
-2.443122E-002,69.1047607421875
-2.442247E-002,56.8047607421875
-2.441372E-002,10.804760742187499
-2.440497E-002,-40.8952392578125
-2.439622E-002,-66.4952392578125
-2.438747E-002,-92.4952392578125
-2.437872E-002,-55.3952392578125
-2.436997E-002,-16.095239257812498
-2.436122E-002,29.504760742187504
-2.435247E-002,75.60476074218751
-2.434372E-002,69.2047607421875
-2.433497E-002,61.404760742187506
-2.432622E-002,11.5047607421875
-2.431747E-002,-43.795239257812504
-2.430872E-002,-64.89523925781249
-2.429996E-002,-93.1952392578125
-2.429121E-002,-54.9952392578125
-2.428246E-002,-16.5952392578125
-2.427371E-002,29.204760742187503
-2.426496E-002,77.40476074218749
-2.425621E-002,69.0047607421875
-2.424746E-002,61.7047607421875
-2.423871E-002,13.2047607421875
-2.422996E-002,-40.0952392578125
-2.422121E-002,-64.6952392578125
-2.421246E-002,-93.5952392578125
-2.420371E-002,-55.0952392578125
-2.419496E-002,-17.3952392578125
-2.418621E-002,28.6047607421875
-2.417746E-002,76.7047607421875
-2.416871E-002,69.2047607421875
-2.415996E-002,60.2047607421875
-2.415121E-002,11.4047607421875
-2.414246E-002,-42.6952392578125
-2.413371E-002,-66.5952392578125
-2.412496E-002,-90.4952392578125
-2.411621E-002,-56.9952392578125
-2.410746E-002,-16.9952392578125
-2.409870E-002,31.7047607421875
-2.408995E-002,75.10476074218751
-2.408120E-002,70.0047607421875
-2.407245E-002,58.9047607421875
-2.406370E-002,11.704760742187501
-2.405495E-002,-41.8952392578125
-2.404620E-002,-66.8952392578125
-2.403745E-002,-91.3952392578125
-2.402870E-002,-54.6952392578125
-2.401995E-002,-18.0952392578125
-2.401120E-002,27.7047607421875
-2.400245E-002,75.60476074218751
-2.399370E-002,67.2047607421875
-2.398495E-002,60.0047607421875
-2.397620E-002,11.6047607421875
-2.396745E-002,-41.7952392578125
-2.395870E-002,-66.3952392578125
-2.394995E-002,-91.8952392578125
-2.394120E-002,-56.6952392578125
-2.393245E-002,-15.795239257812499
-2.392370E-002,29.9047607421875
-2.391495E-002,75.80476074218751
-2.390620E-002,68.9047607421875
-2.389744E-002,58.8047607421875
-2.388869E-002,11.8047607421875
-2.387994E-002,-40.8952392578125
-2.387119E-002,-64.6952392578125
-2.386244E-002,-92.4952392578125
-2.385369E-002,-55.9952392578125
-2.384494E-002,-14.0952392578125
-2.383619E-002,28.904760742187502
-2.382744E-002,77.6047607421875
-2.381869E-002,67.8047607421875
-2.380994E-002,60.404760742187506
-2.380119E-002,9.8047607421875
-2.379244E-002,-40.7952392578125
-2.378369E-002,-65.2952392578125
-2.377494E-002,-92.9952392578125
-2.376619E-002,-55.5952392578125
-2.375744E-002,-16.4952392578125
-2.374869E-002,29.504760742187504
-2.373994E-002,78.1047607421875
-2.373119E-002,68.0047607421875
-2.372244E-002,57.6047607421875
-2.371369E-002,10.6047607421875
-2.370494E-002,-42.3952392578125
-2.369618E-002,-65.3952392578125
-2.368743E-002,-94.7952392578125
-2.367868E-002,-55.9952392578125
-2.366993E-002,-15.595239257812498
-2.366118E-002,26.6047607421875
-2.365243E-002,75.60476074218751
-2.364368E-002,68.8047607421875
-2.363493E-002,60.404760742187506
-2.362618E-002,11.4047607421875
-2.361743E-002,-43.795239257812504
-2.360868E-002,-66.1952392578125
-2.359993E-002,-92.6952392578125
-2.359118E-002,-54.9952392578125
-2.358243E-002,-16.2952392578125
-2.357368E-002,29.6047607421875
-2.356493E-002,76.0047607421875
-2.355618E-002,68.0047607421875
-2.354743E-002,59.2047607421875
-2.353868E-002,9.6047607421875
-2.352993E-002,-42.5952392578125
-2.352118E-002,-65.5952392578125
-2.351243E-002,-91.0952392578125
-2.350368E-002,-53.2952392578125
-2.349492E-002,-17.5952392578125
-2.348617E-002,29.9047607421875
-2.347742E-002,76.5047607421875
-2.346867E-002,69.3047607421875
-2.345992E-002,58.7047607421875
-2.345117E-002,9.1047607421875
-2.344242E-002,-46.0952392578125
-2.343367E-002,-63.7952392578125
-2.342492E-002,-91.3952392578125
-2.341617E-002,-57.295239257812504
-2.340742E-002,-14.995239257812502
-2.339867E-002,30.7047607421875
-2.338992E-002,76.30476074218751
-2.338117E-002,68.1047607421875
-2.337242E-002,57.8047607421875
